Square Feet,Number of Bedrooms,Number of Bathrooms,Year Built,Neighborhood,Garage Spaces,Lot Size,City,Price
1565,2,1.3791104258410154,2005,Urban,1,0.4880471438213215,Kansas City,159253669.0010447
2035,1,3.9210764045505964,1958,Rural,1,0.14712433677496678,New York,204924702.41421613
1208,2,1.6919159206427918,1957,Rural,2,0.9932842629149299,Los Angeles,126363315.00862285
2997,4,3.3186218091455593,1968,Suburban,0,0.5568493449476583,Houston,303208143.3604242
2037,3,2.016909778518464,2000,Urban,0,0.12181383474775553,Houston,204725337.40712765
2656,2,1.4292441862519416,2021,Rural,2,0.5871075928850297,Houston,268792731.27839404
2441,4,3.57366755573872,2006,Suburban,0,0.8833185993750847,Los Angeles,249069618.06355584
2460,2,1.9265826977093896,2017,Rural,2,0.7952969208395824,Los Angeles,250290978.30652612
2400,4,2.9765662126805266,1980,Rural,1,0.7308160157165087,Kansas City,244312322.54453358
2043,4,2.6993310552598797,1952,Rural,2,0.2255181891391314,Los Angeles,206225040.77484015
1586,4,2.415268928172623,1992,Rural,1,0.6919633710887251,Houston,162615962.02505657
2935,3,2.4874584179456174,1978,Rural,2,0.7896685402110343,Los Angeles,298049902.0824011
2778,2,3.1967137422768626,1959,Suburban,1,0.6151771575689469,Houston,281555639.3185155
2758,1,1.2633187423703216,1961,Rural,1,0.9034741040683164,Kansas City,280792119.4260194
2014,1,3.0045419858737157,1995,Suburban,2,0.34929080360639686,Kansas City,203601794.66697252
2093,1,3.687436304195736,1979,Rural,1,0.31793022976532553,Houston,211456208.8716413
2847,1,1.1733645910595925,1981,Suburban,0,0.8826127704483815,Los Angeles,289461066.1965714
2234,4,1.4219600177010001,2022,Urban,2,0.6628584186923072,Los Angeles,227065939.09478912
2124,2,3.149895810106094,1996,Rural,0,0.1013024984688994,New York,213377754.67810246
1697,2,2.3118449447338527,2012,Urban,1,0.41781826765994723,Kansas City,172137479.70915478
1131,3,2.210645862441065,1975,Urban,1,0.8720703872332071,Kansas City,118036150.37584911
2646,2,1.4108999036327075,1952,Urban,1,0.12458756047756897,Houston,265803755.2951603
2404,2,2.520310122153364,1972,Rural,2,0.102923135435358,New York,241498638.9363383
2155,2,1.3796359335891317,1999,Urban,1,0.35313336147261676,Los Angeles,217609139.50238228
2043,3,2.429861368931621,1985,Suburban,0,0.92260003330835,Houston,209435239.76921162
2929,1,3.29084589688497,1962,Rural,0,0.9113298233230147,Los Angeles,298058462.5588814
1535,2,1.7747930736614905,1978,Urban,2,0.5668857512213571,Los Angeles,156832538.2366314
2013,3,2.442358504539182,1987,Rural,0,0.5979131840256604,Los Angeles,204802742.80796877
1226,3,3.976047908190507,1954,Urban,2,0.39880721018546994,New York,125427239.64404164
2177,4,3.0599512700621117,1969,Suburban,2,0.3193629958250289,Kansas City,220036311.3243798
2828,3,3.5240703139155958,1963,Rural,1,0.8336996687909064,Kansas City,287702803.61749816
2765,1,2.2445428196816373,1957,Rural,0,0.1956653744496773,Los Angeles,278026667.58372456
2492,2,3.3035827693775657,1997,Urban,0,0.5386189337907722,New York,252370863.3766572
1821,3,1.1215275188239655,1962,Suburban,0,0.670957533547376,Los Angeles,185993902.23164868
1870,1,1.3687335476267348,1973,Rural,1,0.19331226133392632,Los Angeles,188389216.32274163
1404,3,1.6092117787601863,2014,Urban,2,0.5676463859251116,Houston,143593922.8130326
1201,3,2.205855773845659,1983,Suburban,0,0.6197691591211989,New York,123714284.97864442
1037,3,3.5372346349772896,2000,Suburban,0,0.7682464544566283,New York,108071524.86990644
1941,3,2.0387981523637917,1952,Suburban,0,0.3113524442327796,Kansas City,196314672.08259118
2795,3,2.9638635805463887,2007,Suburban,0,0.3639947529616825,Kansas City,281772263.5333494
1187,1,3.12794288441045,2021,Rural,1,0.6125690319697301,Los Angeles,122077440.87617943
2080,2,2.7585470622650243,2004,Rural,2,0.9848137689834527,Houston,213365959.87458715
1940,2,2.0717259045104086,1991,Suburban,0,0.295743864538103,Houston,195894098.7655288
2043,2,2.7311600251406327,1970,Urban,0,0.9873134444111176,Houston,209806404.22394112
1272,2,2.0267967783692384,1959,Urban,2,0.7429082797490332,Los Angeles,131526551.15712285
2142,1,1.2516212156560362,2006,Suburban,1,0.8434738626670208,Kansas City,218666240.9045093
1582,4,3.9784119345580433,1974,Suburban,1,0.1806771414127053,New York,159866766.6021554
1515,4,1.3815473608975326,2005,Urban,1,0.370378168687569,Los Angeles,153765506.89550516
2244,1,1.217045151508172,1987,Suburban,1,0.15196265168588297,Houston,225501091.64479253
1525,1,3.6355922476214677,2010,Suburban,0,0.43439229550285774,Houston,155059630.89608592
2538,3,1.9055039826786855,1996,Rural,2,0.9831606939280467,Los Angeles,259183716.26834112
2751,3,2.950890922220523,2003,Rural,2,0.19474575598570465,Houston,276585045.59909505
2764,3,1.9870171889866985,1995,Suburban,2,0.6061355041340796,New York,279909703.80984443
1335,2,2.1743628123834133,2017,Suburban,1,0.1054635605324311,Los Angeles,134340395.0135909
1697,3,1.7863389160503895,1953,Rural,1,0.7414145344396564,New York,174061048.09090206
2078,4,2.0291320173790304,2015,Suburban,2,0.27747342313483697,Kansas City,209619552.01697764
1499,2,2.2321012017596296,1992,Rural,0,0.21662608341228662,Houston,151405538.0071934
1899,3,3.161248207277029,2011,Rural,1,0.4033160309447089,Houston,192383673.77026933
2911,2,2.5346085827043754,1953,Urban,0,0.7939398681450834,Kansas City,295709794.9844282
1765,4,3.830695651470931,2014,Rural,2,0.19595177768008973,Kansas City,178052061.06226075
1535,3,1.1256411815163265,2011,Urban,1,0.30685509621882584,Kansas City,155348698.56970784
1161,4,2.5092049678960846,1951,Urban,0,0.10761797945557859,Houston,117386280.2698701
2693,4,2.7526743664951545,1958,Rural,1,0.9715733764260562,Kansas City,274909317.4596174
1593,4,3.7605909582228216,2006,Suburban,2,0.6329310399899775,Los Angeles,163071699.5218166
2938,3,1.1474755708642828,1994,Rural,2,0.7479096727462295,Kansas City,297960609.031546
1158,1,2.7204987548056483,1967,Urban,2,0.686244854040413,Los Angeles,119805261.6768125
2211,3,3.5608897855838713,1997,Rural,0,0.22992810298270694,Los Angeles,222796707.24883232
1059,4,1.7257831843577098,1991,Rural,1,0.6354459450945947,New York,109586663.4642998
1914,3,3.6288770455718122,1990,Urban,1,0.2182740356271359,Los Angeles,193098535.95655358
2840,4,1.0571302278228756,2007,Rural,1,0.46111280856681514,Los Angeles,286684848.80992085
2342,1,3.197363887401189,1991,Rural,2,0.6120668223327637,Kansas City,237750136.4032189
2901,2,3.7993396635059593,1984,Urban,0,0.6029930026919403,Houston,293694915.48822266
1210,1,2.9715929849201865,1987,Suburban,2,0.20716608338446685,Kansas City,122528699.89079134
1405,1,2.317087731941344,2016,Urban,2,0.13099237268186997,New York,141453743.44330496
1663,2,1.134643049418154,1990,Urban,0,0.8184108824864325,New York,170742152.64113852
2132,3,3.7603414399678865,1999,Rural,2,0.7533301932964048,Houston,217558676.5744796
2099,2,2.4108886680747244,2021,Urban,2,0.17363701410826426,Los Angeles,211099001.72064692
1541,3,1.086990233007844,1994,Rural,1,0.21467396692139812,New York,155569894.10208258
2337,3,3.069463213986286,2020,Rural,0,0.9033253987506582,Houston,238611836.73480225
1997,4,2.4455117607287744,1968,Rural,0,0.792216011459602,Kansas City,204319493.43935266
2140,4,1.3730359523272322,1966,Urban,1,0.9965442665950067,Kansas City,219590699.02939957
1926,2,1.6428154279307787,2014,Urban,0,0.32858870428451953,Kansas City,194511154.6785174
1867,1,1.1934720413675388,2005,Rural,1,0.5390226899819335,Los Angeles,189644623.85301223
2727,2,2.7228806191257204,1990,Suburban,2,0.3128136184561201,Los Angeles,274773284.138715
1018,3,2.866088437756028,1991,Suburban,0,0.6605201246295788,Houston,105627557.2559796
1431,4,2.517226895066333,1955,Urban,0,0.2038728151821862,New York,144848156.0930409
2708,2,3.4513063990078447,2018,Rural,2,0.21451885546872979,Kansas City,272296442.2572692
1739,2,3.583026463924041,2022,Rural,2,0.16469910226461038,Los Angeles,175137222.49611735
2373,4,2.8468731900493798,1989,Urban,0,0.7242274740377502,Los Angeles,241504652.85944244
1182,4,1.0382694391222915,1990,Suburban,0,0.5446653196898861,New York,121366196.8063836
1112,4,3.085688967243207,1958,Urban,0,0.655958094719167,Kansas City,115236217.14613907
2206,3,2.253997650761055,1957,Urban,1,0.891370941930423,Kansas City,225725904.53345922
1480,4,2.696672449679161,1993,Rural,0,0.7662956362798228,New York,152383728.61512503
2169,1,2.9472418060566534,2007,Urban,0,0.5155506263500219,Houston,219828796.26720434
1830,2,2.05070984298123,2016,Suburban,2,0.9859203895548038,Houston,188258405.1859976
2651,4,3.7512955155153827,1962,Urban,2,0.5106304910277759,New York,268479499.61880255
2136,4,1.4019246002493437,1968,Rural,1,0.20120560591017989,New York,215206172.37456962
1762,3,3.0145354218431124,1998,Suburban,2,0.9933892725274444,Houston,181708036.51927546
1475,3,1.0130787398697412,1979,Rural,0,0.12053865701336258,New York,148548674.19055703
1762,2,3.7739533162155423,2015,Urban,0,0.594895203538977,Kansas City,179597522.51641107
2326,1,1.3375123997142744,2008,Urban,1,0.37818593982973836,Houston,234736243.12912726
1970,2,1.2846526904427238,2002,Urban,2,0.5531969359152863,Houston,200107333.63135964
2848,4,1.9990228991567327,2001,Rural,2,0.6028416573350694,Houston,288314135.00411206
2019,1,2.1206988581172417,1980,Urban,2,0.31608630665063886,Kansas City,203944483.947612
2141,1,1.642900216968636,1964,Suburban,1,0.6011728801635357,New York,217594081.91709033
2836,1,2.755364982781374,1969,Suburban,2,0.7804550008049838,Los Angeles,288068927.3777335
1160,1,2.328742294125891,1954,Rural,2,0.33985885351959855,Los Angeles,118308949.93965743
1400,2,1.1025267671232624,1956,Rural,2,0.4450835199825164,Kansas City,142783107.10744682
1197,3,1.958956186765902,1967,Rural,0,0.34141842384765214,Kansas City,121984013.8332457
2283,3,3.4312987407195115,2005,Urban,1,0.8385037578893823,New York,233009866.1950009
1659,4,3.069104604585606,1994,Suburban,0,0.752484033288637,Los Angeles,170237603.01178712
2775,3,3.174612560739641,1977,Suburban,1,0.8840767934965666,Houston,282558479.90953827
2070,3,3.0943507722505705,1999,Suburban,2,0.25304490361149334,Kansas City,208807300.82597625
1398,3,1.9329190641490999,1951,Rural,0,0.16622167434377638,Los Angeles,141286077.30153006
2733,3,1.2989917662303276,2017,Rural,2,0.207445153472806,Houston,274654650.1498313
2582,4,1.8174015520992879,1973,Urban,2,0.24491649954181277,Houston,260050887.61411652
1077,2,3.4953559005554777,1997,Rural,1,0.5797743946073222,New York,111111023.66557828
1123,1,3.9414123933492133,1994,Suburban,2,0.9738208633264883,Kansas City,117699710.24613363
1074,3,2.481541044224684,2007,Urban,0,0.4215118749551039,Houston,109923674.95309237
2894,2,1.0291010647691268,1985,Rural,1,0.9626574424241846,Kansas City,294600469.79197866
1136,3,1.420134436402687,1951,Rural,1,0.13438071549026176,Los Angeles,114908413.66018151
1601,3,1.9662417259487972,1967,Suburban,0,0.9341849825331925,Los Angeles,165348393.0421121
2423,1,2.7357560457788495,1998,Urban,2,0.2630373465744741,Kansas City,244035368.4363058
1836,1,1.225280937415942,1957,Rural,2,0.921227487147414,Houston,188718033.50604326
2528,1,3.830071896129645,2007,Rural,2,0.15060468710391506,Houston,254010278.82772928
1499,3,2.095251019853202,1964,Urban,2,0.9533975027455294,Los Angeles,155309131.34021664
2596,3,3.737752653774469,1966,Urban,2,0.28071843788697476,Houston,261758923.63846797
1137,3,3.341565408271065,1972,Rural,1,0.37244265406584465,Houston,116237830.67594956
1049,1,3.266311817546743,2015,Rural,1,0.5418481096926623,Los Angeles,107964213.93477932
2794,4,2.820158739346696,2019,Suburban,0,0.44264879311192773,New York,282044755.87101066
1972,2,2.880351451155534,1976,Urban,2,0.700775172336835,Los Angeles,201294902.22052082
2642,4,2.9140097056487444,1986,Rural,2,0.9773269905250695,Kansas City,269730185.680549
2648,3,2.8861641610767466,1998,Rural,2,0.6457838417244466,New York,268560381.520703
2885,3,2.6611846941950836,2013,Rural,0,0.7493368684928944,Kansas City,292646273.19452906
1253,4,3.9592420554486667,1983,Rural,2,0.17920472527513137,New York,126932966.78053431
2653,3,3.1968717022770883,1967,Suburban,1,0.6650311861630048,New York,269314921.3084858
1709,2,3.3308391651775633,2013,Urban,2,0.5084647993417719,Los Angeles,173882136.9340972
2872,3,3.6173884452510228,1993,Rural,0,0.8972041221276655,Los Angeles,292257324.74403214
2900,2,1.6469192881775476,1966,Urban,1,0.44938998967879173,Kansas City,292775468.89500725
1562,4,1.2514124772851822,2008,Urban,1,0.7115087296449272,Los Angeles,160146399.584021
1756,4,2.448683309795796,1962,Rural,1,0.3053383554331712,New York,177835343.02540055
2938,3,2.5422420868578195,2001,Rural,2,0.33343528017177637,Los Angeles,295957844.5573732
2449,2,3.487545339849753,2009,Rural,0,0.43851018783004625,Kansas City,247524116.83963898
1546,3,2.331350737847007,1991,Suburban,0,0.37365718375585244,New York,156953137.2241178
2325,1,2.712559076632938,2013,Rural,2,0.3284909554510673,Kansas City,234485896.7080028
1921,1,2.581212815540375,2015,Urban,0,0.1447018353107284,Houston,193107100.13771915
1580,1,1.1146083512721732,1983,Urban,1,0.8530716985772131,Los Angeles,162618954.1192315
2372,1,2.845644689790742,2020,Suburban,1,0.1578713778021559,New York,238287780.2407451
2855,3,3.4841298573227566,2013,Rural,0,0.8986289640426709,Kansas City,290454454.55951256
2956,1,1.4725016442274115,1982,Rural,0,0.21291885016125423,Los Angeles,297030031.87412333
1048,2,2.782995201779787,1961,Suburban,2,0.15873556335639313,Los Angeles,106252402.45691545
1916,4,2.7808316333392433,1968,Suburban,2,0.6067042875826274,Kansas City,195357083.8104136
2097,4,1.492554892169076,1958,Rural,2,0.5521976133172496,New York,213137929.68349895
1703,1,1.3703907211922082,1966,Rural,2,0.5421111119486967,Kansas City,173488334.86383292
1260,1,3.9401558289294543,1999,Urban,2,0.617053894751258,Los Angeles,129590781.160926
1355,1,2.181157508959113,1988,Rural,2,0.3583509455072402,Kansas City,137720341.54070812
2605,3,1.682265186170588,1990,Rural,1,0.6966543460866501,Houston,264444441.61939606
2625,4,1.5139736333631248,1959,Urban,0,0.5521619977364649,Los Angeles,265894358.01118457
2283,1,3.002805140749705,1961,Urban,2,0.4012691202615928,New York,230931555.98686418
1637,2,2.8283358919818364,1964,Urban,1,0.8438506002826552,Houston,168546378.19331193
1742,1,2.9306563689622527,1977,Urban,0,0.7549489866940391,Kansas City,178474544.16114235
2318,4,1.2640180825343568,1953,Suburban,0,0.4542493077501598,New York,234716047.89494088
2009,1,3.680603750495311,1985,Urban,0,0.8628560067059855,Houston,205730325.31481707
1930,4,2.1677991904271448,2014,Suburban,2,0.9282324251005968,Kansas City,198088747.064785
1640,1,1.9401082192910737,1996,Urban,2,0.5831796403759263,Houston,167286406.31832644
1791,2,2.3870843417432175,1988,Urban,2,0.2934572051412287,Los Angeles,181061317.3513369
2336,1,2.1701981972428848,1987,Urban,0,0.9242129408922882,New York,238613829.56925467
1611,2,3.5907310094174374,1993,Rural,0,0.2705316580859655,Houston,162971963.11613613
2861,2,3.7877829255936764,2000,Suburban,1,0.14358090377554225,Los Angeles,287336988.2382972
1808,1,1.9103596493488186,1975,Urban,1,0.39473830798581777,Kansas City,183226968.51363024
2205,2,3.5918074223798646,1985,Rural,1,0.7542697100149358,Los Angeles,224850734.10675317
1685,3,3.3445693885992016,2018,Suburban,1,0.9309466777181945,Kansas City,173600576.09273592
2851,1,3.7924230170342854,1950,Suburban,0,0.6735570821329959,New York,289167217.13694257
2387,1,1.7372509365576634,2002,Rural,2,0.956654692269994,Los Angeles,243808567.2815918
1187,2,2.730877450362937,1955,Suburban,2,0.18313375534830695,Los Angeles,120300484.58551875
2592,2,1.823633754221334,1986,Rural,2,0.15467835662921806,Kansas City,260435164.31471267
2566,1,3.4722834714531228,1951,Urban,2,0.6437727556692976,Houston,260529285.03870547
2619,3,1.0159725717131929,2018,Rural,1,0.9695046902434793,Kansas City,267018721.39409587
2687,2,2.6944574886591885,1990,Suburban,0,0.5524491780592516,Houston,271929330.2019457
1984,2,2.017610293815754,2000,Suburban,2,0.14636370334537463,Kansas City,199538139.28876308
1547,4,1.9680511212334606,1996,Urban,0,0.29909679046971055,New York,156678087.78644106
1724,3,2.934718971594751,1962,Rural,1,0.3203136157741936,Houston,174696672.00174057
1925,3,3.5544533479419815,2018,Urban,1,0.40407141622325504,Los Angeles,194981941.08221194
2431,1,2.8275861741799786,2015,Rural,2,0.13924304522759137,Houston,244138284.18920147
1875,3,3.5595189359401673,2008,Rural,2,0.9144034304481247,Kansas City,192603981.07243615
1617,1,1.79379133564309,2017,Rural,1,0.5640075502493458,Kansas City,164754572.10141996
1413,4,2.5585055642949435,2008,Urban,1,0.7038377136586982,Houston,145306076.4856156
2365,3,2.351609617201228,1959,Urban,0,0.16045555320550808,Los Angeles,237948648.48731762
2243,2,1.0349346985092887,1962,Suburban,1,0.14870392102328447,New York,225546139.70750463
1902,4,2.6704364294222205,1951,Urban,0,0.6278209948364925,Los Angeles,194099387.70638913
1162,1,2.984572972438525,1964,Rural,1,0.8985664094537872,Houston,121281675.02020183
2974,4,2.7757432132572104,1995,Rural,0,0.5756338008635923,Kansas City,300826349.7453122
2243,1,3.2088396963502643,2006,Rural,1,0.8900372553130643,Los Angeles,229145849.25379157
1269,4,2.7140185853592316,1959,Urban,1,0.8298921457497154,Kansas City,131793012.12265052
1631,1,1.2002507645522709,1971,Suburban,0,0.16826840721542868,Kansas City,164341360.84341857
1905,3,1.3493365722541344,1957,Urban,0,0.2817617269471209,Los Angeles,192490008.87765467
2871,2,2.789423732631857,1970,Suburban,2,0.6919396022398082,Houston,291173904.79114646
2423,1,1.8249375759209205,1971,Urban,2,0.49915124429503743,Los Angeles,245282626.53966925
2205,4,1.2389353871042976,1994,Rural,1,0.36162983228222856,New York,222766069.31544396
2641,1,2.2888082303456403,1989,Suburban,1,0.4767704704431812,Kansas City,266895512.96949184
2752,1,2.662967794250966,1971,Urban,0,0.5006796816435709,Kansas City,278213120.99278665
1204,1,1.9862379650488196,1979,Rural,1,0.9194970257394368,Houston,125436452.97607584
1581,4,3.161301106677334,2011,Suburban,2,0.19311245533445773,Kansas City,159602659.85967308
2579,2,2.9313118243037337,2022,Suburban,0,0.3517576721268535,Kansas City,259983636.74745706
1840,3,1.9984550832750159,1994,Rural,1,0.5838083349244425,Kansas City,187383925.80586782
2836,2,3.2646175867256817,1984,Rural,0,0.7284582339675325,Los Angeles,287782137.48884207
2251,1,2.9460851275991065,1991,Urban,2,0.6675735600633192,Kansas City,228908824.18488654
2719,4,2.9123361361537063,1954,Urban,2,0.947478463963655,Los Angeles,277440817.5300298
2642,2,2.660283102361204,1976,Rural,2,0.8160480323375259,Houston,268854761.3943647
1595,1,1.0341690042656584,2019,Urban,1,0.6013691577769873,New York,162674408.46420485
2873,3,3.0895215504306672,2011,Rural,1,0.29321442250615676,Kansas City,289227786.22881305
1249,3,2.128125373327469,1981,Rural,1,0.5057868082620158,New York,127968543.44430964
1874,3,3.827829130475967,1957,Urban,1,0.7240440197750296,Los Angeles,191807307.28366083
2464,1,3.453954313231616,1967,Urban,1,0.8541659573524765,Houston,251279876.36025476
2556,4,2.7630834085939364,1964,Suburban,1,0.9637626019801486,Houston,261141044.2655453
1195,2,1.7565459454578083,1975,Suburban,2,0.6449074895241259,Los Angeles,123236278.39352997
1689,3,1.6111521798329997,2002,Urban,2,0.5742274305739892,New York,172186973.5663574
2952,1,2.0211545130326476,1993,Urban,1,0.11592273080903348,Kansas City,296151200.2425226
2542,1,2.4297038307400554,1981,Urban,2,0.16488916223516195,Los Angeles,255506673.59848133
2093,2,1.8881965301168413,1977,Suburban,0,0.24049449787366026,Los Angeles,210974087.22912705
1638,3,2.544788486177448,1988,Urban,1,0.14928393807066528,Los Angeles,165082278.82681665
2422,1,1.4961112765395579,1981,Suburban,0,0.46077691492443384,Los Angeles,244876092.92036265
1671,2,3.9331384384765,1967,Suburban,1,0.4031906906249849,Los Angeles,169810938.83601063
2783,4,1.3237736648949816,2019,Suburban,1,0.6736187420815536,Houston,282007376.7352749
2226,4,3.795832418963116,1960,Suburban,2,0.5820985971400625,Los Angeles,226350180.41712254
2171,4,3.7407340342080846,1981,Rural,0,0.6363736834490737,Houston,220972423.46981096
2495,3,2.576081445458494,1969,Urban,2,0.5247794826438887,New York,252777103.52162883
2678,2,3.174730815508253,1989,Urban,1,0.3499634336988314,Kansas City,270077921.9796573
1943,2,2.3081448939177633,1957,Rural,0,0.9575427834518293,Houston,199690824.78430298
1198,1,2.8901037326273147,1984,Urban,1,0.1777682437841251,Kansas City,121170598.99886766
2940,1,2.021727812263356,2018,Suburban,2,0.9450018995187764,Kansas City,298991639.0835136
2449,1,1.903477059356336,1970,Rural,1,0.3801142421782612,Kansas City,247278331.99034303
2689,2,2.734689358508541,1973,Suburban,1,0.5613953008305677,Houston,272282078.206041
1491,1,2.494389022551941,1966,Rural,2,0.19795809054479152,Houston,150651869.62941533
2911,2,2.7386091074499435,1967,Suburban,1,0.16383796153390834,Houston,292524585.49072826
1895,2,1.859981743861069,1961,Urban,0,0.48659090384674264,New York,192482453.15002328
1141,4,2.100873495450986,1965,Urban,2,0.7675276387417104,Houston,118625203.70586738
2336,1,1.251693881886728,1953,Urban,1,0.34242829979369405,New York,235826018.54011
1164,4,1.1568291168166172,1983,Rural,2,0.6061131000417881,Houston,119957327.68397018
1313,3,1.7603713890190487,1995,Urban,1,0.3507853064705365,Houston,133495954.38652912
1020,3,1.2227405779916372,1980,Rural,2,0.44975175480373675,Kansas City,104745464.31736806
2105,3,1.311324125904222,1974,Suburban,2,0.9158016866264422,Los Angeles,215612357.74257502
2604,2,3.4387852161818113,1973,Urban,0,0.8702556629454276,Kansas City,265359187.20594075
2154,2,1.1166210910500678,2014,Suburban,2,0.5644157890758669,Houston,218490825.5272081
2622,2,2.9768283818042285,1974,Urban,0,0.3142950647248709,Los Angeles,264339737.45225966
2753,1,1.8176732464462015,1977,Suburban,2,0.27386552145972054,Los Angeles,277125653.1007821
2956,4,3.614637042124379,1985,Rural,2,0.9586786177321428,New York,301094490.86682004
1983,2,2.4549768537324987,1955,Urban,1,0.2824449368596188,Los Angeles,200356347.94832805
1304,4,1.916729377983477,2015,Rural,1,0.8273514798212852,New York,134940512.10245517
2938,4,2.5529168070683035,2016,Rural,1,0.4320731885819835,Kansas City,296406834.70344
1370,4,2.1458740571358064,2021,Suburban,2,0.9870938628024145,New York,142346409.86829728
2880,1,2.6929031940094905,1997,Urban,2,0.43134016632650907,Houston,290578668.57118326
1852,1,1.3435986049790447,2019,Rural,0,0.4163649624196535,Los Angeles,187452594.7074717
1383,3,3.9909715084376534,2016,Suburban,0,0.6737172659898608,Houston,142152909.19308212
2931,3,2.2766676330901525,1997,Suburban,0,0.9653651259641374,Los Angeles,298377575.70230246
1444,4,2.044691919122106,2014,Suburban,1,0.9785886452167896,Los Angeles,149711295.1200181
1424,3,3.1306295449487944,1993,Urban,1,0.7364855318202866,Kansas City,146637224.87497258
1160,4,2.0916982194859974,2012,Urban,0,0.7791457290727183,New York,120307606.01182504
2201,1,3.499822915086273,1995,Suburban,2,0.6070619583757249,Kansas City,223627796.5105101
1628,1,2.362812173081276,1968,Urban,1,0.7801981652190987,New York,167223201.73907658
2731,1,3.1586752397963047,2013,Suburban,1,0.8738016894734469,Kansas City,277825909.090352
1894,2,1.3223596493256595,2022,Urban,0,0.5374857728755209,Kansas City,192291605.83807704
1489,4,3.5383575566653356,2020,Urban,1,0.6578760365470927,Los Angeles,152689756.99948537
2016,1,3.2071539603343293,1999,Suburban,0,0.5835850257097429,Kansas City,204928461.6755738
1326,4,1.6351503353858972,2012,Suburban,1,0.6062235521758095,Kansas City,136028754.03603297
1597,3,1.43585802923736,1990,Urban,2,0.9010431188865468,New York,164667904.94662553
2014,3,1.9488770461768732,1956,Suburban,2,0.42005514718501324,Kansas City,204171441.51438835
1288,1,3.928211758095713,1958,Suburban,1,0.2873656230405618,Los Angeles,130926443.99705999
1592,4,1.7704947237011759,1953,Suburban,0,0.5106520992462662,Kansas City,162436047.6005089
2687,1,2.3683816268399,1998,Suburban,1,0.2872766714331387,Houston,270509011.97917867
2596,3,1.090060677152009,1955,Urban,0,0.5485603830958172,Houston,262914556.4662655
1572,1,2.1916825886986975,1970,Rural,1,0.9131572948213528,New York,162265162.66825917
2377,4,2.713960046299308,1964,Urban,2,0.65569016843423,New York,241716997.8456436
1027,3,3.8593738375238953,2016,Suburban,2,0.86988956797277,Houston,107563900.87767814
1953,2,2.5502081348201933,2015,Suburban,1,0.24957182765396063,Kansas City,196899124.74838132
1042,3,3.4573219785330633,2005,Urban,1,0.9107862332834591,Kansas City,109273230.31480728
2704,2,2.641382927706702,2017,Suburban,1,0.6416084479664041,New York,273956145.9594101
1422,1,1.1223550403065543,1981,Urban,2,0.12858380986643184,Los Angeles,143227095.67735517
2621,1,1.945024825569322,2015,Rural,2,0.6698070597565331,Kansas City,265724912.16070038
1176,4,2.72664852349331,1978,Suburban,0,0.9562572606348261,Houston,123010784.94243611
1528,2,3.851781897793373,2015,Rural,1,0.17125030042782585,Los Angeles,154105135.1444736
2633,1,3.5773910792537,1983,Rural,1,0.6242105174226149,Los Angeles,266959356.9180571
1965,2,1.685066842536543,1976,Suburban,2,0.9239307425827432,Kansas City,201621033.72610396
2517,1,1.6603294900574905,2009,Suburban,1,0.1087256515009371,Los Angeles,252508152.969259
1197,3,1.6035189013417024,1988,Urban,0,0.6678216338192409,New York,123484372.08669683
1609,1,3.767496688907509,1993,Urban,1,0.5274120626478664,Los Angeles,164039622.5649074
2600,4,3.557998459305162,1985,Suburban,2,0.4122903867837495,New York,262758301.81836662
1841,3,3.324650296758846,1968,Urban,1,0.6647828409508384,Kansas City,188118262.9770111
1852,4,2.178205342672683,1994,Rural,2,0.14743188512867525,Los Angeles,186485524.82634383
2540,3,2.5131421128963005,1970,Rural,0,0.7777567416586602,Houston,258492269.36676052
2537,2,2.3929952343854586,1972,Suburban,0,0.10403152922773687,Houston,254754632.2887176
1021,4,1.7601943226781178,1976,Urban,1,0.37624216941311706,New York,104568225.42126644
2135,1,2.515084138446301,2021,Suburban,1,0.5535627739162106,New York,216536445.1799645
2080,2,1.0914896435582633,1968,Rural,2,0.4393200255098966,Kansas City,210693461.85081634
2089,1,1.3954311204923775,1990,Suburban,0,0.3767283416850242,Los Angeles,211103299.04246205
1841,3,3.659768788506839,1975,Suburban,0,0.8477516309212865,New York,189003240.81374446
1097,3,3.2550393010942695,1977,Suburban,0,0.941349316844718,New York,115030874.53180565
2167,1,2.268605227177261,2013,Suburban,0,0.8863414164152998,Kansas City,221401852.47411478
2903,1,2.551451086851632,2017,Rural,1,0.5701881817449997,Los Angeles,293442299.7402389
1434,2,2.1099966578799325,2000,Suburban,1,0.8957477576741347,Los Angeles,148271988.53771165
1636,1,3.2223396014820174,1997,Suburban,2,0.9287754086633894,New York,168705552.51342812
2702,4,3.3525615376962388,1959,Urban,0,0.4683145573427159,Los Angeles,273313014.90204084
2109,4,3.289855570609477,2022,Suburban,1,0.35510127355490095,Los Angeles,213147245.53557023
1587,1,3.167835174503349,1988,Urban,1,0.1884386852319883,Los Angeles,160124781.0642477
1343,4,1.6135130160783875,1968,Suburban,0,0.5311827289443062,Houston,137551927.12092742
2959,1,2.0139099377214364,2013,Urban,1,0.9516672283945973,Los Angeles,300929379.38730204
2317,2,2.4095363049510246,1968,Suburban,2,0.6048167752633339,Houston,235319799.099188
2979,4,1.9923789742829667,2011,Urban,2,0.7008058916075545,Los Angeles,301853457.881109
1570,4,3.264820600474987,1962,Suburban,0,0.20159543664266283,Los Angeles,158757838.72824895
